userID,Age_Month,Age_Years,Brand,F_Colors,F_Hobbies,F_Musician,F_SportsTeam,Name,Gender,Shirts_Size,Pants_Size
7751,3,4,5,32,18,1,51,Christopher Moore,1,32,25
7752,5,3,4,36,41,59,16,David Curry,2,5,18
7753,5,2,5,60,35,90,36,Madison Flowers,3,46,10
7754,3,2,4,71,62,93,35,Deborah Walker,2,48,83
7755,4,3,3,50,21,44,75,Jimmy Weeks,3,69,17
7756,1,0,5,97,27,2,27,Heather Morales,2,1,79
7757,3,3,3,95,25,17,86,Rachel Pugh,3,60,51
7758,0,5,2,50,15,87,42,Emily Evans PhD,2,39,99
7759,0,2,5,6,45,51,84,Alicia Nguyen,1,84,85
7760,3,2,2,89,88,3,53,Cassandra Miller,1,33,20
7761,4,1,3,74,70,20,68,Linda Torres,1,44,40
7762,0,1,2,83,6,72,25,Deanna Malone,2,24,46
7763,3,5,5,57,87,64,97,Thomas Petersen,3,90,11
7764,3,1,1,6,61,35,77,Clifford Bradford,2,45,47
7765,1,5,4,19,72,36,30,Shawn Moore,2,45,54
7766,5,4,5,26,30,45,10,Gregory Beck,2,96,64
7767,3,5,1,54,29,84,1,Michelle Howard,3,57,20
7768,2,4,5,57,22,81,43,Dean Cantrell,2,51,40
7769,0,1,4,71,73,74,3,Shannon Sanchez,1,6,52
7770,2,5,3,6,67,21,100,Riley Sanders,2,44,9
7771,2,1,2,20,70,92,66,Martin Joseph,3,52,95
7772,0,4,5,76,50,34,46,Abigail Williams,2,43,92
7773,3,1,4,9,34,32,100,Ronald May,3,70,17
7774,1,5,5,32,43,2,19,Wayne Yates,1,91,57
7775,5,5,1,64,41,60,58,Mrs. Lori Drake MD,3,21,21
7776,0,3,1,2,67,9,62,Phillip Whitney,2,59,94
7777,2,0,5,62,51,28,68,Gregory Martinez,3,23,31
7778,1,5,1,70,24,21,85,Jeffrey Stuart,2,74,13
7779,4,5,3,4,91,49,47,Judy Harris,3,23,83
7780,2,5,5,34,16,27,47,Amber Kelley,2,59,54
7781,2,2,5,71,87,30,67,Brian Ramirez,2,94,39
7782,5,2,3,50,10,14,99,Allison Norman,1,64,83
7783,4,0,3,16,98,58,8,Marc Davis,2,30,42
7784,5,3,2,47,43,19,3,Barbara Mayo,2,50,20
7785,1,0,1,54,73,94,95,Tyler Baker,3,14,71
7786,2,0,4,40,16,36,85,Sarah Marquez,1,31,39
7787,2,5,1,36,75,17,26,Ashley Brown,3,2,74
7788,2,5,4,45,72,24,78,Charles Murphy,3,6,17
7789,2,2,1,58,35,74,1,Catherine Wood,1,53,18
7790,4,5,3,83,66,78,88,Paul Murray,3,2,44
7791,4,3,5,73,1,86,95,Anthony Williams,1,88,70
7792,2,0,5,64,78,12,67,Craig Clark,2,17,39
7793,3,0,2,50,52,68,78,Christina Bell,1,21,13
7794,1,5,5,57,18,20,68,Troy Young,3,59,45
7795,4,4,1,27,1,59,58,Paul Jones,2,12,3
7796,0,5,5,40,3,51,60,Roy Lopez,3,57,30
7797,1,3,1,32,34,98,23,Lori Berry,1,13,85
7798,2,3,3,48,23,26,61,Patrick Wells,1,18,7
7799,1,4,1,3,96,72,10,Jason Hobbs,2,100,7
7800,2,2,1,32,47,33,22,Brittany Vaughan,2,87,51
7801,5,5,4,57,82,76,13,Leslie Cooper,2,71,35
7802,3,0,4,36,1,45,96,Teresa Davis,2,42,86
7803,2,0,2,26,52,10,71,Susan Weeks,1,81,89
7804,3,4,3,11,72,40,19,Dakota Smith,2,59,89
7805,4,2,2,54,32,56,9,Megan Davis,3,57,2
7806,3,3,3,11,63,64,19,Anthony Arroyo,2,31,11
7807,4,0,4,51,26,6,87,Evelyn Thompson,1,67,71
7808,2,5,5,84,66,93,3,Andrew Riley,3,36,1
7809,3,1,5,9,39,100,39,Vicki Ramirez,3,29,79
7810,3,2,4,26,70,46,75,Nicholas Cordova,2,1,29
7811,5,3,4,5,51,29,53,Christian Long,3,76,32
7812,5,5,1,39,1,1,52,Johnathan Martinez,1,4,99
7813,1,0,3,39,70,9,92,Natasha Moore,3,59,73
7814,5,2,5,64,12,93,57,Adam Jones,3,45,4
7815,3,2,2,57,100,64,68,John Walker,2,16,17
7816,4,4,5,25,95,87,89,Sydney Palmer,1,93,30
7817,3,5,2,73,37,90,97,Emily Hunt,3,80,29
7818,5,4,2,34,23,52,16,Charles Turner,1,47,25
7819,4,1,3,55,23,78,95,Vincent Davidson,2,3,68
7820,4,4,3,84,12,46,36,Mariah Richardson,3,53,27
7821,4,4,4,96,88,97,82,Gary Potter,3,23,66
7822,1,2,3,19,77,100,12,Sharon Duarte,2,43,41
7823,2,3,2,21,41,64,38,Paul Vega,2,11,74
7824,4,4,5,56,67,77,79,Deborah Fields,2,85,21
7825,2,0,3,9,77,9,89,Jill Hayes,1,64,31
7826,3,4,4,88,25,57,79,Martin Valdez,3,57,68
7827,0,0,1,31,70,84,34,Linda Gutierrez,3,81,54
7828,0,0,2,51,78,4,21,Michael Coleman,2,100,10
7829,5,0,1,62,72,79,52,Becky Coleman,1,67,93
7830,0,4,2,38,100,79,69,Melinda Fields MD,2,70,52
7831,3,4,2,28,24,61,86,Jonathan Torres,1,28,36
7832,5,4,1,77,72,67,88,Benjamin Johnson,3,21,99
7833,0,1,3,52,82,78,30,Keith Smith,1,78,54
7834,4,0,1,13,35,92,14,Ariana Taylor,1,64,17
7835,0,0,3,70,25,25,48,Brian Avila,1,29,5
7836,4,5,5,85,11,95,64,Ryan Wells,1,60,75
7837,2,1,3,93,48,2,57,Elizabeth Marsh,2,18,71
7838,5,3,4,12,97,96,72,Ashley Robinson,1,40,58
7839,1,0,4,38,69,54,18,David Ross,2,16,57
7840,5,2,2,28,10,91,86,Melissa Chase,1,80,41
7841,2,1,5,61,8,7,43,Joseph Cook,3,16,46
7842,2,3,3,20,30,51,35,Alfred Wagner,2,1,72
7843,0,0,5,60,2,37,3,Kevin Ponce,2,27,36
7844,3,4,3,3,20,3,7,Zoe Farrell,3,93,57
7845,2,4,3,32,21,86,11,Thomas Griffith,1,35,67
7846,2,4,4,20,85,9,21,Brandon Robinson,3,62,64
7847,0,1,3,87,23,9,50,Larry Jackson,3,16,34
7848,1,1,5,94,74,85,18,Crystal Lee,1,73,64
7849,5,3,2,42,21,98,77,Susan Campbell,1,1,42
7850,3,2,3,52,15,84,65,Jeffrey Bautista,1,92,19
7851,2,3,2,2,73,70,94,Alejandra Davis,3,35,64
7852,1,1,3,49,81,71,25,Miss Brooke Young DDS,3,43,90
7853,3,3,1,58,28,47,46,Amanda Salazar,3,96,59
7854,0,2,2,34,42,4,18,Christina Davis,3,50,39
7855,3,1,3,56,9,57,87,Rachel Adams,2,14,30
7856,1,0,5,5,100,26,27,Janet Gordon,2,36,41
7857,3,5,4,91,10,13,86,Maria Pham,2,94,18
7858,2,0,1,89,78,87,80,Lori Holmes,3,28,65
7859,5,0,5,16,87,60,97,Anthony Garcia,1,90,7
7860,1,5,3,49,24,25,72,Sergio Barber,1,41,68
7861,0,1,2,49,51,92,77,Amber Johnson,3,77,25
7862,3,4,5,74,80,42,62,Jared May,1,60,47
7863,4,4,5,87,10,43,75,Daniel Clark Jr.,3,39,50
7864,3,5,3,15,81,2,72,Andrea Hall,3,29,56
7865,1,5,1,91,43,69,68,Janet Vasquez,2,54,20
7866,2,4,1,79,42,27,8,Roy Velasquez DDS,1,51,82
7867,2,5,2,93,17,48,26,Karen Rogers,1,27,99
7868,5,4,1,96,46,22,75,Jennifer Bowers,2,92,74
7869,3,5,5,71,40,8,69,David Diaz,3,48,27
7870,3,3,1,44,69,38,77,Aaron Curry,1,13,86
7871,0,4,3,37,21,70,23,Douglas Lee,3,15,12
7872,1,2,1,26,97,26,88,John Skinner,1,97,34
7873,5,2,4,12,69,20,100,William White,1,23,60
7874,4,3,2,8,92,75,8,Jenna Barrett,1,63,91
7875,0,0,5,46,41,3,8,Andrea Russell,1,53,93
7876,3,5,5,36,20,34,7,Evelyn Robinson,3,72,95
7877,5,4,4,15,11,94,14,David Hendricks,3,66,10
7878,3,2,1,71,41,56,68,Jenna Nelson,2,15,10
7879,2,0,2,64,67,93,79,Jeffrey Nguyen,3,86,66
7880,1,3,2,15,100,88,39,Andrew Torres,2,42,34
7881,5,4,4,77,52,14,7,Joseph Boyd,3,92,87
7882,2,2,4,92,35,10,94,Robin Newton,3,15,67
7883,4,1,2,62,90,84,39,Kathy Cochran,1,43,34
7884,1,2,3,42,24,93,47,Kristen Evans,2,4,42
7885,4,1,2,25,66,8,100,Lawrence Carney,3,37,76
7886,2,5,3,52,78,64,7,Christopher Foster,2,42,60
7887,4,3,1,2,67,31,53,Donald Brown,1,6,99
7888,0,4,1,2,52,50,39,Brandon Grant,1,72,77
7889,2,3,3,40,40,80,46,Mark Ryan,3,51,32
7890,0,2,3,85,96,33,62,Jodi Collier,3,80,72
7891,1,1,5,5,29,80,54,Hailey Davis,3,25,25
7892,2,5,2,16,26,34,15,Brian Rodriguez,1,92,24
7893,5,0,5,42,86,6,80,Summer Johnson,2,79,51
7894,4,1,2,76,93,95,6,Rachel Smith,2,77,91
7895,0,3,2,99,35,9,25,Brett Tate,3,59,32
7896,0,4,5,2,90,40,68,John Parsons,3,72,15
7897,4,0,5,53,76,17,89,Stephanie Kelley,2,50,52
7898,0,4,5,54,70,16,47,Jennifer Jones,3,31,32
7899,5,5,5,21,64,16,31,Mr. Christopher Shaw,3,10,87
7900,2,2,3,49,48,11,61,Andrew Smith,2,97,39
7901,3,2,1,88,63,41,41,Jacob Howell,1,75,61
7902,3,3,5,2,79,33,68,Donald York,1,4,40
7903,3,5,2,12,57,24,100,Katie Williams,3,78,65
7904,3,1,1,85,31,58,50,Shelby Pearson,3,28,72
7905,4,2,3,27,8,8,94,Derrick Silva,1,59,34
7906,0,3,3,44,66,99,32,James Sweeney,3,93,54
7907,5,2,2,66,3,36,52,Dennis Smith,1,51,36
7908,4,0,5,12,24,76,5,Megan Frey,2,1,50
7909,5,2,5,58,24,64,88,Brandy Huffman,2,58,59
7910,5,0,4,19,43,64,83,Benjamin Lester,1,19,28
7911,2,1,1,76,27,75,97,Joseph Riley,1,42,5
7912,0,1,5,36,25,25,15,Elizabeth Guerrero,1,50,15
7913,1,3,5,78,82,1,41,Brandon Strickland,3,98,52
7914,4,0,3,20,85,59,9,Madeline Brown,3,43,79
7915,0,5,3,70,70,5,25,Matthew Adams,3,39,18
7916,3,5,1,43,93,1,92,Glenda Bates,2,48,26
7917,1,3,3,35,60,85,93,Richard Espinoza,1,61,100
7918,0,5,2,86,82,13,31,Cameron Shelton,2,32,76
7919,4,0,5,40,30,68,40,Karla Peterson,2,61,87
7920,2,2,1,7,3,81,100,Tracy Burgess,2,43,73
7921,0,0,5,47,62,78,43,David Bennett,3,50,53
7922,4,3,2,11,43,15,83,Alexis Koch,2,29,94
7923,4,2,4,71,77,50,57,James Nash,3,90,76
7924,0,2,2,68,58,41,87,Christopher Clay,2,94,52
7925,1,3,4,68,19,50,62,Nancy Lopez,3,84,64
7926,2,4,5,74,67,49,54,John Hayes,1,97,45
7927,2,4,3,90,67,1,25,Patricia Rice,1,85,24
7928,3,1,2,92,72,95,28,Jonathan Allen,2,15,33
7929,0,3,3,79,47,60,85,Toni Davis,1,7,47
7930,5,5,5,12,57,40,34,Mary Allen,3,97,41
7931,3,2,5,90,54,26,29,Scott Russell,1,73,87
7932,4,0,2,47,21,40,100,Nicholas Smith,2,48,78
7933,1,2,3,5,53,89,65,Erica Ingram,1,58,78
7934,4,4,3,15,38,14,51,Bryan Wright,2,67,7
7935,4,4,4,47,79,89,24,Curtis Ewing,2,69,11
7936,0,1,3,32,87,64,32,Shane Price,1,33,38
7937,4,2,5,86,100,72,72,Michael Walker,1,13,76
7938,0,5,1,92,60,28,33,Juan Leon,2,23,17
7939,4,1,2,61,21,55,28,Carlos Johnson,3,73,77
7940,0,5,4,52,83,17,31,Brian Wright,1,72,31
7941,4,5,3,18,77,71,79,Chad Caldwell,1,22,44
7942,5,1,4,83,93,35,45,Thomas Reese,3,90,60
7943,2,4,4,44,92,7,9,Aaron Duran,2,4,74
7944,3,1,3,84,51,93,26,Megan Miller,3,21,44
7945,3,3,4,84,53,89,10,Jennifer Roach,1,61,81
7946,1,0,1,91,47,31,34,Sharon Smith,3,94,42
7947,4,4,5,33,52,95,99,Jason Li,1,100,37
7948,3,4,5,41,20,80,84,Travis Sloan,2,83,91
7949,1,1,2,98,63,70,95,Eileen Rodgers,3,93,27
7950,0,2,4,53,44,61,98,Alexandra Russell,2,66,17
7951,5,3,5,30,55,19,18,David Thomas,3,76,34
7952,4,4,3,71,14,12,92,Katie Lindsey,1,75,9
7953,5,3,2,55,37,27,86,Melanie Vargas,3,46,42
7954,0,5,5,42,92,44,54,Frank Rodriguez,2,86,93
7955,5,4,4,35,62,67,29,Mark Brewer,3,8,7
7956,5,2,5,13,19,1,3,Donald Evans,1,93,31
7957,0,2,2,99,21,80,92,David Collier,1,17,12
7958,2,2,3,9,4,69,50,Julie Phillips,2,46,66
7959,2,4,3,25,25,37,88,April Bell,3,12,17
7960,4,3,3,73,87,40,1,Ronald Thomas,2,53,27
7961,1,4,2,45,68,64,76,Jack Suarez,1,56,45
7962,5,4,2,34,6,58,67,Joel Gibbs,2,100,26
7963,3,1,1,12,89,49,5,Benjamin Harrison MD,3,77,15
7964,5,1,2,1,97,11,35,Felicia Jenkins,2,71,42
7965,2,1,4,19,1,57,63,Tammy Morgan,2,45,21
7966,3,3,4,2,19,12,91,William Navarro,3,3,18
7967,5,2,2,69,43,24,10,Ms. Emily Nguyen,1,81,89
7968,3,1,4,95,26,21,81,Michael Stokes,1,15,63
7969,0,3,4,61,71,61,54,Caitlin Andrews,1,92,89
7970,2,1,1,94,33,37,17,Edward Richardson,2,17,99
7971,1,4,2,95,71,46,30,Molly Aguilar,3,42,55
7972,1,2,1,75,30,52,33,Morgan Ramirez,1,52,26
7973,3,5,5,13,14,30,17,Beth Brown,3,55,74
7974,4,3,2,56,96,19,55,Ann Hampton,3,67,9
7975,0,4,1,90,86,19,79,James Carpenter,3,23,40
7976,4,5,2,44,56,43,21,Andrew Aguilar,1,22,18
7977,5,4,2,74,21,62,90,Matthew Frey,2,20,93
7978,1,2,1,36,46,34,71,Tina Barrett,2,8,25
7979,2,5,2,13,13,55,92,Mitchell Thompson,1,97,60
7980,5,1,1,96,5,13,64,Cynthia Mills,3,20,87
7981,1,0,5,41,32,14,19,Madeline Schmidt,1,42,55
7982,5,0,4,80,92,7,18,Christopher Brown,1,98,98
7983,4,3,2,17,97,35,77,Antonio Hines,1,3,44
7984,0,3,2,45,55,93,96,Anita Lopez,1,41,10
7985,0,2,2,16,40,72,43,Sarah Hendricks,1,77,25
7986,0,2,1,41,26,4,37,Olivia Johnson,3,41,94
7987,4,0,5,34,29,95,31,Pamela Humphrey,2,56,74
7988,4,5,1,42,33,79,7,Jeffery Schroeder,1,96,93
7989,5,3,2,63,50,75,15,James Wagner,1,85,92
7990,1,1,4,34,97,75,69,Chad Smith,2,41,30
7991,4,1,3,63,40,46,51,John Perez,2,43,38
7992,0,1,1,88,61,32,92,Garrett Lee,2,87,25
7993,3,5,5,41,28,91,44,Richard Nelson,1,96,91
7994,5,2,1,92,88,18,71,Eugene Garza,2,62,75
7995,3,4,4,60,26,15,95,Cassie Marsh,2,38,70
7996,2,0,3,96,86,25,37,Kevin Johnson,2,88,21
7997,4,2,2,97,94,81,66,John Thornton,3,69,89
7998,5,3,2,36,38,18,27,Deborah Evans,3,63,12
7999,2,5,3,52,63,2,42,Anthony Webb,1,95,50
8000,2,2,2,88,72,54,62,Chelsea Woods,2,29,76
8001,4,0,5,62,11,62,13,Aaron Garcia,1,51,11
8002,0,2,5,68,85,52,50,Teresa Romero,1,63,67
8003,5,4,2,78,18,82,61,Melissa Day,2,99,68
8004,4,5,4,62,95,92,80,Michael Davis,2,62,87
8005,2,0,2,51,56,27,77,Heidi Crawford,1,62,32
8006,0,1,3,81,9,49,26,Molly Neal,1,83,34
8007,3,0,1,58,39,99,26,Jerry Vasquez,2,96,14
8008,4,4,3,83,98,91,66,Aaron Wallace DDS,1,95,10
8009,2,5,3,55,73,83,27,Robert Mosley,1,66,46
8010,2,0,5,82,9,30,65,Mary Colon MD,3,74,32
8011,5,0,3,94,23,31,46,Holly Bray,1,18,56
8012,0,4,4,15,99,70,16,Adam Hernandez,2,1,18
8013,1,2,3,62,95,19,20,Nicole Willis,1,47,16
8014,1,4,5,20,99,83,41,Michael Brown,2,85,30
8015,3,0,4,84,45,71,16,Henry Mcdaniel,3,11,74
8016,1,3,5,34,61,86,36,Susan Larsen,1,21,74
8017,2,0,5,85,27,1,22,Travis Harrison,2,7,21
8018,0,1,5,22,12,23,2,Tanya Mcdonald,2,88,54
8019,1,2,5,23,65,78,42,Alan Martin,1,93,26
8020,5,0,2,82,65,68,15,Desiree Ortiz,1,37,39
8021,0,0,3,64,13,43,59,Jennifer Mckinney,3,77,66
8022,5,1,3,55,43,1,21,Marc Martin,3,57,58
8023,4,0,2,49,71,28,43,Jennifer Leonard,3,52,56
8024,3,5,4,49,24,57,25,Brooke Mitchell,3,15,21
8025,4,5,1,15,15,31,89,Raven Hart,2,66,32
8026,3,2,2,97,54,45,6,Jerry Clark,2,61,35
8027,4,5,2,20,76,34,36,Jennifer Walker,2,95,96
8028,4,3,4,100,51,93,99,Lori Lynn,1,77,64
8029,0,3,1,3,85,96,61,Theresa Hickman,1,68,30
8030,1,0,2,72,1,34,52,Heather Kelly,3,25,57
8031,1,1,1,89,1,1,87,Anita Norris,3,84,92
8032,4,3,4,82,50,4,45,James Floyd,2,99,18
8033,1,5,2,52,31,63,8,Tiffany Green,3,46,26
8034,2,1,3,13,90,48,60,Zachary Quinn,1,31,95
8035,0,3,5,67,56,5,29,Albert Lynn,1,71,61
8036,2,0,3,66,44,93,85,Michael Rodriguez,3,74,6
8037,0,3,1,97,33,4,27,Julie Burns,3,37,56
8038,3,1,2,92,92,52,48,Shawn Woods,3,30,34
8039,4,4,5,26,72,41,2,Donald Hall,2,6,95
8040,3,4,1,12,72,57,79,Michael Williamson,2,6,68
8041,5,3,1,10,60,23,35,Michael Ortega,2,34,7
8042,2,3,3,14,9,76,26,Krista Singleton,3,70,80
8043,3,1,5,78,14,38,19,Taylor Evans,1,35,93
8044,3,0,5,86,68,69,13,Natasha Brady,3,7,36
8045,4,1,4,73,80,3,40,Matthew Chan,2,100,35
8046,4,0,5,97,7,65,45,Jennifer Owen,3,70,64
8047,0,0,2,34,89,48,30,Mrs. Valerie Roth,3,2,23
8048,0,3,5,84,20,75,23,Katelyn Walters,3,84,38
8049,3,3,1,35,94,54,8,Briana Myers,2,58,93
8050,5,4,1,8,3,20,74,Cody Green,2,97,98
8051,5,3,2,62,43,98,6,Robin Snow,3,9,30
8052,1,5,4,6,37,49,79,Mary Hoffman,3,95,40
8053,2,4,4,24,49,45,77,Daniel Valenzuela,3,74,23
8054,2,1,5,92,97,26,38,Michele Green,3,34,34
8055,4,0,1,58,38,85,18,Randall Diaz,1,21,18
8056,0,1,4,17,22,64,1,Lisa Taylor,3,14,36
8057,3,0,2,74,71,9,36,Edwin Pugh,1,38,93
8058,5,1,4,64,54,57,79,Clayton Garcia,1,66,21
8059,4,4,1,69,100,26,82,Dana Ali,1,28,43
8060,2,0,5,10,100,55,45,Kyle Bennett,2,8,42
8061,3,1,1,31,7,24,22,Mrs. Monica Hunt MD,2,12,75
8062,5,5,4,57,92,70,67,Danielle Bryant,1,95,61
8063,2,4,4,1,71,94,11,Dr. Matthew Jones,1,64,87
8064,0,2,5,93,32,99,16,Mark Cruz,1,16,9
8065,3,1,4,32,28,76,13,Matthew Parker,2,25,46
8066,5,3,2,18,45,36,55,Natalie Francis,2,64,76
8067,5,0,3,93,61,55,57,Jessica Stevenson,2,87,95
8068,1,0,3,93,22,10,17,Harold Hutchinson,1,10,95
8069,2,0,3,27,55,18,12,Brenda Stevenson,1,88,22
8070,4,5,4,49,85,17,48,David Hernandez,3,79,8
8071,0,3,2,73,57,97,35,Jeffrey Daniels,2,65,20
8072,3,2,4,14,26,86,23,James Nash,1,42,82
8073,1,0,1,46,3,20,53,Ian Gonzales,2,99,38
8074,5,5,5,86,77,24,14,Alison Gamble,1,82,42
8075,5,3,1,36,54,36,23,Michael Sanders,1,55,96
8076,5,0,4,11,80,42,39,Jim Rogers,1,22,61
8077,4,2,2,51,77,23,37,Frank Brewer,3,68,55
8078,0,0,2,73,98,92,79,Joseph Powell,3,98,75
8079,0,2,5,61,98,94,11,Charles Rodriguez,3,98,80
8080,2,5,5,85,52,11,21,Eric Welch,1,65,84
8081,5,3,1,35,8,79,91,Eric Brennan,1,90,64
8082,2,0,4,49,91,42,41,Jerry Morales,2,28,47
8083,2,3,3,3,13,62,28,Cheryl Cooley,3,74,21
8084,2,3,2,89,67,58,96,Crystal Gillespie,1,11,3
8085,0,4,3,74,47,89,61,Lisa Choi,3,14,81
8086,2,0,5,38,9,31,41,Jessica Huerta,2,54,61
8087,5,5,3,92,61,84,77,Darlene Page,3,87,59
8088,0,0,4,88,8,80,52,Alex Greene,1,8,7
8089,5,2,5,95,95,69,98,Melissa Hill,2,60,63
8090,4,3,3,6,68,50,69,John Castro,3,5,73
8091,0,3,5,26,51,44,13,Brittney Jackson,1,70,42
8092,5,4,2,56,78,89,15,Scott Jackson,3,19,71
8093,0,3,4,94,89,10,6,Ashley Turner,3,5,58
8094,3,2,1,91,47,3,61,Lisa Wilson,1,8,69
8095,2,5,4,96,54,65,70,Sarah Mayer,2,50,49
8096,5,0,1,61,25,97,28,Jessica Franco,2,46,22
8097,0,4,3,35,60,76,66,Jay Lambert,1,10,85
8098,2,2,4,57,32,28,45,Emily Lee,1,49,73
8099,4,5,2,43,91,40,57,Roger Ford,3,92,2
8100,4,2,3,45,35,47,40,Connie Giles,2,51,72
8101,4,0,1,35,84,66,82,Daniel Jones,3,79,80
8102,2,5,3,53,44,67,61,Mrs. Katrina Harris,1,63,23
8103,2,5,3,36,10,58,95,Cassandra Harvey,2,87,14
8104,5,2,3,83,97,79,77,Michael Zimmerman,1,32,37
8105,0,0,4,56,8,97,4,Amber Long,1,59,31
8106,5,2,2,53,85,46,76,Jamie Wright,3,96,94
8107,1,0,5,37,60,48,82,Natalie Mayer,3,39,44
8108,3,4,2,81,95,77,18,Mike Robinson,1,21,71
8109,4,0,1,4,49,73,84,Carol Freeman,2,1,38
8110,1,2,2,40,3,28,83,Aaron Cobb,3,79,74
8111,3,0,4,26,19,25,61,James Taylor,2,33,46
8112,3,3,2,1,17,70,88,Ian Garcia,1,60,2
8113,0,4,3,73,53,68,29,Ellen Dunn,1,12,91
8114,3,4,2,99,81,93,85,Denise Watson,2,60,53
8115,2,2,5,57,26,83,40,Alex Martin,3,97,69
8116,0,5,2,5,83,22,20,Bethany Nguyen,1,79,33
8117,5,1,3,1,13,97,39,Aaron Jackson,1,43,80
8118,1,3,3,16,26,65,22,Cody Wright,3,2,46
8119,5,2,1,64,25,92,21,Ray Duran,1,1,87
8120,5,0,5,98,81,52,49,Gary Solis,1,39,29
8121,2,2,4,5,35,74,10,Brittney Bowman,1,17,66
8122,4,4,1,65,11,36,46,Andrea Jimenez,1,31,72
8123,1,1,2,25,70,14,93,Pedro Carrillo,1,31,64
8124,3,5,2,3,28,66,93,Julia Osborn,3,17,100
8125,4,0,2,33,92,22,70,Lynn Poole,3,97,16
8126,4,1,2,76,30,9,24,Rebekah Rose,2,94,83
8127,4,0,2,6,17,49,62,Howard Flores,3,37,27
8128,3,0,4,13,62,6,7,Katherine Daniels,2,44,16
8129,1,0,5,97,100,3,10,Jodi Chandler,3,17,72
8130,5,4,5,90,19,30,97,Bonnie Morgan,3,72,43
8131,3,4,4,30,53,44,47,Hannah Harper,2,37,88
8132,4,5,2,76,22,36,81,Nicole Carpenter,1,60,91
8133,3,1,2,16,20,42,21,Peter Jackson,1,100,59
8134,1,4,1,10,98,72,40,Nicole Ingram,1,97,60
8135,3,4,1,60,76,70,52,Haley Davis,1,64,1
8136,2,1,5,34,15,77,94,Scott Marsh,1,66,76
8137,5,4,1,57,81,21,40,Shannon Meza,1,80,94
8138,1,2,5,9,94,22,50,Frank Weeks,3,22,42
8139,3,3,5,60,49,84,23,Vanessa Brown,2,98,58
8140,2,5,4,89,27,44,73,Terry Friedman,3,61,74
8141,3,0,1,69,97,20,55,Karen Clark,1,91,94
8142,1,0,4,73,71,85,25,Zoe Fields,1,60,39
8143,0,5,4,49,18,89,97,Joshua Rodriguez,1,77,29
8144,4,4,2,39,56,27,8,Darrell Peters,2,73,82
8145,2,0,1,68,27,1,20,Aaron Diaz,3,36,82
8146,3,1,5,32,6,88,82,Lisa Humphrey,2,66,19
8147,0,1,4,87,15,87,75,Michael Chung,2,100,98
8148,5,2,3,90,3,29,80,Sheila Stevenson,2,52,44
8149,4,0,2,22,54,64,96,Robert Lopez,2,96,44
8150,2,4,2,96,51,28,88,Christina Gutierrez,1,75,37
8151,4,4,5,33,98,12,84,Brett Smith,3,45,90
8152,5,3,1,49,12,92,57,Amy Cox,3,24,10
8153,1,4,2,63,38,75,19,Kristin Morton,3,31,73
8154,3,4,4,59,47,86,23,Samantha Hunt,1,17,11
8155,0,2,3,58,96,3,71,Shannon Scott,2,4,33
8156,4,5,4,54,76,57,78,Carl Cantrell,2,81,55
8157,2,1,4,90,99,52,85,Jade Bowman,1,36,39
8158,2,0,5,60,20,66,92,Christy Garcia,2,16,67
8159,0,5,2,66,86,2,81,Linda Alexander,2,89,46
8160,4,5,4,78,9,77,60,James Fox,3,86,43
8161,2,5,2,51,100,99,68,Maureen Nelson,3,96,77
8162,2,0,3,50,44,55,9,Monica Bradford,3,55,84
8163,5,2,2,3,2,31,95,Alexis Johnson,2,95,32
8164,0,0,5,26,16,56,42,Katie Jordan,2,100,18
8165,5,2,3,71,86,20,98,Michael Garrison,1,90,12
8166,4,0,4,31,86,1,99,Gary Smith,2,85,36
8167,0,1,1,2,83,41,71,Ryan Dominguez,3,66,10
8168,5,3,3,15,75,77,38,Rebecca Walker,1,34,91
8169,0,1,5,80,85,24,78,Derek Davis,1,92,88
8170,3,4,5,21,58,22,55,Brandon Doyle,1,7,64
8171,4,0,2,59,16,2,72,Karen Booker,3,95,43
8172,5,2,5,40,98,77,5,Thomas Maddox,1,68,74
8173,2,4,2,46,40,90,91,Gabriela Long,3,64,80
8174,5,3,4,59,58,34,28,Kelly Espinoza,3,38,22
8175,0,4,5,99,41,39,10,Alison Gonzales,3,23,41
8176,1,4,3,50,48,8,28,Michael Stone,2,42,45
8177,2,2,2,5,70,10,85,Garrett Gonzalez,2,43,25
8178,0,1,5,11,74,96,42,Jennifer Gonzalez,1,54,39
8179,5,3,3,62,40,12,74,Emily Garcia,2,46,23
8180,1,3,2,72,22,44,73,Julian Hays,3,50,66
8181,5,3,5,25,38,20,52,Roger Scott,2,30,16
8182,0,5,4,81,16,84,44,Nicole Garza PhD,3,77,60
8183,1,2,4,34,9,10,63,Lisa Jackson,1,85,2
8184,1,0,4,11,14,54,54,Cindy King,1,97,92
8185,3,0,2,60,38,82,35,Gina Hart,1,29,63
8186,0,1,4,95,17,69,41,Zachary Hodge,3,33,8
8187,0,1,5,80,22,11,84,Michael Brown,2,68,73
8188,1,4,3,32,56,45,62,Benjamin Robbins,3,87,85
8189,3,4,2,99,78,7,8,Erika Robles,2,81,64
8190,4,2,3,28,82,65,64,Frank Bowman,3,3,75
8191,4,2,2,53,23,24,78,Jonathan Cross,2,10,64
8192,0,2,5,52,100,74,34,Micheal Taylor,2,70,36
8193,0,4,5,7,40,69,71,Kelly Lopez,2,62,95
8194,2,0,4,20,62,58,58,Jonathan Young,1,96,69
